Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
38_P_40_S38_L004_I1_001	99.99995507219168	39.0	10.0	36.36363636363637	80128547.0
38_P_40_S38_L004_I2_001	99.99995382419701	40.0	10.0	36.36363636363637	80128547.0
39_V_39_S39_L001_I1_001	99.99994079649252	49.0	10.0	36.36363636363637	59118119.0
39_V_39_S39_L001_I2_001	99.99994079649252	30.0	10.0	36.36363636363637	59118119.0
39_V_39_S39_L002_I1_001	99.99994001644201	49.0	10.0	36.36363636363637	58349323.0
39_V_39_S39_L002_I2_001	99.99993830262606	30.0	10.0	36.36363636363637	58349323.0
39_V_39_S39_L003_I1_001	99.99993625861258	49.0	10.0	36.36363636363637	54909379.0
39_V_39_S39_L003_I2_001	99.99993261624758	30.0	10.0	36.36363636363637	54909379.0
39_V_39_S39_L004_I1_001	99.99993299182118	49.0	10.0	36.36363636363637	53724785.0
39_V_39_S39_L004_I2_001	99.99993113048289	30.0	10.0	36.36363636363637	53724785.0
40_V_40_S40_L001_I1_001	99.99994193981757	39.0	10.0	36.36363636363637	60282277.0
40_V_40_S40_L001_I2_001	99.99994193981757	49.0	10.0	36.36363636363637	60282277.0
40_V_40_S40_L002_I1_001	99.99994122265377	39.0	10.0	36.36363636363637	59546751.0
40_V_40_S40_L002_I2_001	99.99993954330102	49.0	10.0	36.36363636363637	59546751.0
40_V_40_S40_L003_I1_001	99.99993734723466	39.0	10.0	36.36363636363637	55863456.0
40_V_40_S40_L003_I2_001	99.99993376707664	49.0	10.0	36.36363636363637	55863456.0
40_V_40_S40_L004_I1_001	99.99993413410044	39.0	10.0	36.36363636363637	54656507.0
40_V_40_S40_L004_I2_001	99.99993230449212	49.0	10.0	36.36363636363637	54656507.0
Undetermined_S0_L001_I1_001	99.72194878344663	59.0	10.0	36.36363636363637	178158028.0
Undetermined_S0_L001_I2_001	99.74375463614956	47.0	10.0	36.36363636363637	178158028.0
Undetermined_S0_L002_I1_001	99.74376095552499	58.0	10.0	36.36363636363637	177563908.0
Undetermined_S0_L002_I2_001	99.7826595537023	47.0	10.0	36.36363636363637	177563908.0
Undetermined_S0_L003_I1_001	99.73882935606552	58.0	10.0	36.36363636363637	162757249.0
Undetermined_S0_L003_I2_001	99.78438708121955	47.0	10.0	36.36363636363637	162757249.0
Undetermined_S0_L004_I1_001	99.71461748043768	58.0	10.0	36.36363636363637	158280869.0
Undetermined_S0_L004_I2_001	99.76616340684934	47.0	10.0	36.36363636363637	158280869.0
