Module	Section	Sample Name	Source
FastQC	all_sections	08_V_24_S8_L004_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/08_V_24_S8_L004_I1_001_fastqc.zip
FastQC	all_sections	08_V_24_S8_L004_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/08_V_24_S8_L004_I2_001_fastqc.zip
FastQC	all_sections	08_V_24_S8_L004_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/08_V_24_S8_L004_R1_001_fastqc.zip
FastQC	all_sections	08_V_24_S8_L004_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/08_V_24_S8_L004_R2_001_fastqc.zip
FastQC	all_sections	09_P_25_S9_L001_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/09_P_25_S9_L001_I1_001_fastqc.zip
FastQC	all_sections	09_P_25_S9_L001_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/09_P_25_S9_L001_I2_001_fastqc.zip
FastQC	all_sections	09_P_25_S9_L001_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/09_P_25_S9_L001_R1_001_fastqc.zip
FastQC	all_sections	09_P_25_S9_L001_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/09_P_25_S9_L001_R2_001_fastqc.zip
FastQC	all_sections	09_P_25_S9_L002_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/09_P_25_S9_L002_I1_001_fastqc.zip
FastQC	all_sections	09_P_25_S9_L002_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/09_P_25_S9_L002_I2_001_fastqc.zip
FastQC	all_sections	09_P_25_S9_L002_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/09_P_25_S9_L002_R1_001_fastqc.zip
FastQC	all_sections	09_P_25_S9_L002_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/09_P_25_S9_L002_R2_001_fastqc.zip
FastQC	all_sections	09_P_25_S9_L003_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/09_P_25_S9_L003_I1_001_fastqc.zip
FastQC	all_sections	09_P_25_S9_L003_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/09_P_25_S9_L003_I2_001_fastqc.zip
FastQC	all_sections	09_P_25_S9_L003_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/09_P_25_S9_L003_R1_001_fastqc.zip
FastQC	all_sections	09_P_25_S9_L003_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/09_P_25_S9_L003_R2_001_fastqc.zip
FastQC	all_sections	09_P_25_S9_L004_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/09_P_25_S9_L004_I1_001_fastqc.zip
FastQC	all_sections	09_P_25_S9_L004_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/09_P_25_S9_L004_I2_001_fastqc.zip
FastQC	all_sections	09_P_25_S9_L004_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/09_P_25_S9_L004_R1_001_fastqc.zip
FastQC	all_sections	09_P_25_S9_L004_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/09_P_25_S9_L004_R2_001_fastqc.zip
FastQC	all_sections	10_P_26_S10_L001_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/10_P_26_S10_L001_I1_001_fastqc.zip
FastQC	all_sections	10_P_26_S10_L001_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/10_P_26_S10_L001_I2_001_fastqc.zip
FastQC	all_sections	10_P_26_S10_L001_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/10_P_26_S10_L001_R1_001_fastqc.zip
FastQC	all_sections	10_P_26_S10_L001_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/10_P_26_S10_L001_R2_001_fastqc.zip
FastQC	all_sections	10_P_26_S10_L002_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/10_P_26_S10_L002_I1_001_fastqc.zip
FastQC	all_sections	10_P_26_S10_L002_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/10_P_26_S10_L002_I2_001_fastqc.zip
FastQC	all_sections	10_P_26_S10_L002_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/10_P_26_S10_L002_R1_001_fastqc.zip
FastQC	all_sections	10_P_26_S10_L002_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/10_P_26_S10_L002_R2_001_fastqc.zip
FastQC	all_sections	10_P_26_S10_L003_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/10_P_26_S10_L003_I1_001_fastqc.zip
FastQC	all_sections	10_P_26_S10_L003_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/10_P_26_S10_L003_I2_001_fastqc.zip
FastQC	all_sections	10_P_26_S10_L003_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/10_P_26_S10_L003_R1_001_fastqc.zip
FastQC	all_sections	10_P_26_S10_L003_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/10_P_26_S10_L003_R2_001_fastqc.zip
FastQC	all_sections	10_P_26_S10_L004_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/10_P_26_S10_L004_I1_001_fastqc.zip
FastQC	all_sections	10_P_26_S10_L004_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/10_P_26_S10_L004_I2_001_fastqc.zip
FastQC	all_sections	10_P_26_S10_L004_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/10_P_26_S10_L004_R1_001_fastqc.zip
FastQC	all_sections	10_P_26_S10_L004_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/10_P_26_S10_L004_R2_001_fastqc.zip
FastQC	all_sections	11_V_25_S11_L001_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/11_V_25_S11_L001_I1_001_fastqc.zip
FastQC	all_sections	11_V_25_S11_L001_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/11_V_25_S11_L001_I2_001_fastqc.zip
FastQC	all_sections	11_V_25_S11_L001_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/11_V_25_S11_L001_R1_001_fastqc.zip
FastQC	all_sections	11_V_25_S11_L001_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/11_V_25_S11_L001_R2_001_fastqc.zip
FastQC	all_sections	11_V_25_S11_L002_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/11_V_25_S11_L002_I1_001_fastqc.zip
FastQC	all_sections	11_V_25_S11_L002_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/11_V_25_S11_L002_I2_001_fastqc.zip
FastQC	all_sections	11_V_25_S11_L002_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/11_V_25_S11_L002_R1_001_fastqc.zip
FastQC	all_sections	11_V_25_S11_L002_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/11_V_25_S11_L002_R2_001_fastqc.zip
FastQC	all_sections	11_V_25_S11_L003_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/11_V_25_S11_L003_I1_001_fastqc.zip
FastQC	all_sections	11_V_25_S11_L003_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/11_V_25_S11_L003_I2_001_fastqc.zip
FastQC	all_sections	11_V_25_S11_L003_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/11_V_25_S11_L003_R1_001_fastqc.zip
FastQC	all_sections	11_V_25_S11_L003_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/11_V_25_S11_L003_R2_001_fastqc.zip
FastQC	all_sections	11_V_25_S11_L004_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/11_V_25_S11_L004_I1_001_fastqc.zip
FastQC	all_sections	11_V_25_S11_L004_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/11_V_25_S11_L004_I2_001_fastqc.zip
FastQC	all_sections	11_V_25_S11_L004_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/11_V_25_S11_L004_R1_001_fastqc.zip
FastQC	all_sections	11_V_25_S11_L004_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/11_V_25_S11_L004_R2_001_fastqc.zip
FastQC	all_sections	12_V_26_S12_L001_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/12_V_26_S12_L001_I1_001_fastqc.zip
FastQC	all_sections	12_V_26_S12_L001_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/12_V_26_S12_L001_I2_001_fastqc.zip
FastQC	all_sections	12_V_26_S12_L001_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/12_V_26_S12_L001_R1_001_fastqc.zip
FastQC	all_sections	12_V_26_S12_L001_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/12_V_26_S12_L001_R2_001_fastqc.zip
FastQC	all_sections	12_V_26_S12_L002_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/12_V_26_S12_L002_I1_001_fastqc.zip
FastQC	all_sections	12_V_26_S12_L002_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/12_V_26_S12_L002_I2_001_fastqc.zip
FastQC	all_sections	12_V_26_S12_L002_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/12_V_26_S12_L002_R1_001_fastqc.zip
FastQC	all_sections	12_V_26_S12_L002_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/12_V_26_S12_L002_R2_001_fastqc.zip
FastQC	all_sections	12_V_26_S12_L003_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/12_V_26_S12_L003_I1_001_fastqc.zip
FastQC	all_sections	12_V_26_S12_L003_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/12_V_26_S12_L003_I2_001_fastqc.zip
FastQC	all_sections	12_V_26_S12_L003_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/12_V_26_S12_L003_R1_001_fastqc.zip
FastQC	all_sections	12_V_26_S12_L003_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/12_V_26_S12_L003_R2_001_fastqc.zip
FastQC	all_sections	12_V_26_S12_L004_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/12_V_26_S12_L004_I1_001_fastqc.zip
FastQC	all_sections	12_V_26_S12_L004_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/12_V_26_S12_L004_I2_001_fastqc.zip
FastQC	all_sections	12_V_26_S12_L004_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/12_V_26_S12_L004_R1_001_fastqc.zip
FastQC	all_sections	12_V_26_S12_L004_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/12_V_26_S12_L004_R2_001_fastqc.zip
FastQC	all_sections	13_P_27_S13_L001_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/13_P_27_S13_L001_I1_001_fastqc.zip
FastQC	all_sections	13_P_27_S13_L001_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/13_P_27_S13_L001_I2_001_fastqc.zip
FastQC	all_sections	13_P_27_S13_L001_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/13_P_27_S13_L001_R1_001_fastqc.zip
FastQC	all_sections	13_P_27_S13_L001_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/13_P_27_S13_L001_R2_001_fastqc.zip
FastQC	all_sections	13_P_27_S13_L002_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/13_P_27_S13_L002_I1_001_fastqc.zip
FastQC	all_sections	13_P_27_S13_L002_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/13_P_27_S13_L002_I2_001_fastqc.zip
FastQC	all_sections	13_P_27_S13_L002_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/13_P_27_S13_L002_R1_001_fastqc.zip
FastQC	all_sections	13_P_27_S13_L002_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/13_P_27_S13_L002_R2_001_fastqc.zip
FastQC	all_sections	13_P_27_S13_L003_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/13_P_27_S13_L003_I1_001_fastqc.zip
FastQC	all_sections	13_P_27_S13_L003_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/13_P_27_S13_L003_I2_001_fastqc.zip
FastQC	all_sections	13_P_27_S13_L003_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/13_P_27_S13_L003_R1_001_fastqc.zip
FastQC	all_sections	13_P_27_S13_L003_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/13_P_27_S13_L003_R2_001_fastqc.zip
FastQC	all_sections	13_P_27_S13_L004_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/13_P_27_S13_L004_I1_001_fastqc.zip
FastQC	all_sections	13_P_27_S13_L004_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/13_P_27_S13_L004_I2_001_fastqc.zip
FastQC	all_sections	13_P_27_S13_L004_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/13_P_27_S13_L004_R1_001_fastqc.zip
FastQC	all_sections	13_P_27_S13_L004_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/13_P_27_S13_L004_R2_001_fastqc.zip
FastQC	all_sections	14_P_28_S14_L001_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/14_P_28_S14_L001_I1_001_fastqc.zip
FastQC	all_sections	14_P_28_S14_L001_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/14_P_28_S14_L001_I2_001_fastqc.zip
FastQC	all_sections	14_P_28_S14_L001_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/14_P_28_S14_L001_R1_001_fastqc.zip
FastQC	all_sections	14_P_28_S14_L001_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/14_P_28_S14_L001_R2_001_fastqc.zip
FastQC	all_sections	14_P_28_S14_L002_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/14_P_28_S14_L002_I1_001_fastqc.zip
FastQC	all_sections	14_P_28_S14_L002_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/14_P_28_S14_L002_I2_001_fastqc.zip
FastQC	all_sections	14_P_28_S14_L002_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/14_P_28_S14_L002_R1_001_fastqc.zip
FastQC	all_sections	14_P_28_S14_L002_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/14_P_28_S14_L002_R2_001_fastqc.zip
FastQC	all_sections	14_P_28_S14_L003_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/14_P_28_S14_L003_I1_001_fastqc.zip
FastQC	all_sections	14_P_28_S14_L003_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/14_P_28_S14_L003_I2_001_fastqc.zip
FastQC	all_sections	14_P_28_S14_L003_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/14_P_28_S14_L003_R1_001_fastqc.zip
FastQC	all_sections	14_P_28_S14_L003_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/14_P_28_S14_L003_R2_001_fastqc.zip
FastQC	all_sections	14_P_28_S14_L004_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/14_P_28_S14_L004_I1_001_fastqc.zip
FastQC	all_sections	14_P_28_S14_L004_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/14_P_28_S14_L004_I2_001_fastqc.zip
FastQC	all_sections	14_P_28_S14_L004_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/14_P_28_S14_L004_R1_001_fastqc.zip
FastQC	all_sections	14_P_28_S14_L004_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/14_P_28_S14_L004_R2_001_fastqc.zip
FastQC	all_sections	15_V_27_S15_L001_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/15_V_27_S15_L001_I1_001_fastqc.zip
FastQC	all_sections	15_V_27_S15_L001_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/15_V_27_S15_L001_I2_001_fastqc.zip
FastQC	all_sections	15_V_27_S15_L001_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/15_V_27_S15_L001_R1_001_fastqc.zip
FastQC	all_sections	15_V_27_S15_L001_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/15_V_27_S15_L001_R2_001_fastqc.zip
FastQC	all_sections	15_V_27_S15_L002_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/15_V_27_S15_L002_I1_001_fastqc.zip
FastQC	all_sections	15_V_27_S15_L002_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/15_V_27_S15_L002_I2_001_fastqc.zip
FastQC	all_sections	15_V_27_S15_L002_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/15_V_27_S15_L002_R1_001_fastqc.zip
FastQC	all_sections	15_V_27_S15_L002_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/15_V_27_S15_L002_R2_001_fastqc.zip
FastQC	all_sections	15_V_27_S15_L003_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/15_V_27_S15_L003_I1_001_fastqc.zip
FastQC	all_sections	15_V_27_S15_L003_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/15_V_27_S15_L003_I2_001_fastqc.zip
FastQC	all_sections	15_V_27_S15_L003_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/15_V_27_S15_L003_R1_001_fastqc.zip
FastQC	all_sections	15_V_27_S15_L003_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/15_V_27_S15_L003_R2_001_fastqc.zip
FastQC	all_sections	15_V_27_S15_L004_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/15_V_27_S15_L004_I1_001_fastqc.zip
FastQC	all_sections	15_V_27_S15_L004_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/15_V_27_S15_L004_I2_001_fastqc.zip
FastQC	all_sections	15_V_27_S15_L004_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/15_V_27_S15_L004_R1_001_fastqc.zip
FastQC	all_sections	15_V_27_S15_L004_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/15_V_27_S15_L004_R2_001_fastqc.zip
FastQC	all_sections	16_V_28_S16_L001_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/16_V_28_S16_L001_I1_001_fastqc.zip
FastQC	all_sections	16_V_28_S16_L001_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/16_V_28_S16_L001_I2_001_fastqc.zip
FastQC	all_sections	16_V_28_S16_L001_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/16_V_28_S16_L001_R1_001_fastqc.zip
FastQC	all_sections	16_V_28_S16_L001_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/16_V_28_S16_L001_R2_001_fastqc.zip
FastQC	all_sections	16_V_28_S16_L002_I1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/16_V_28_S16_L002_I1_001_fastqc.zip
FastQC	all_sections	16_V_28_S16_L002_I2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/16_V_28_S16_L002_I2_001_fastqc.zip
FastQC	all_sections	16_V_28_S16_L002_R1_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/16_V_28_S16_L002_R1_001_fastqc.zip
FastQC	all_sections	16_V_28_S16_L002_R2_001	/scratch/c.mpmgb/blood-brain-barrier-in-ad/03_data/990_processed_data/001_snrnaseq/01_fastqc/03_set3/16_V_28_S16_L002_R2_001_fastqc.zip
